benchmark,suite,compiler,iteration,wall_s,time_wall_s,user_s,sys_s,rss_kb,object_bytes
levenshtein_i32,embench_style,RISCV,27,0.019049913,0.010000,0.000000,0.000000,61500,1952
levenshtein_i32,embench_style,RISCV,28,0.018897100,0.010000,0.000000,0.010000,61508,1952
levenshtein_i32,embench_style,RISCV,29,0.018106430,0.010000,0.010000,0.000000,61636,1952
atax_i32,polybench_style,YSX,0,0.014755810,0.010000,0.010000,0.000000,57728,1608
atax_i32,polybench_style,YSX,1,0.014424327,0.010000,0.000000,0.010000,57216,1608
atax_i32,polybench_style,YSX,2,0.015437119,0.010000,0.000000,0.000000,57984,1608
atax_i32,polybench_style,YSX,3,0.016023158,0.010000,0.000000,0.010000,57856,1608
atax_i32,polybench_style,YSX,4,0.015396719,0.010000,0.000000,0.000000,57984,1608
atax_i32,polybench_style,YSX,5,0.014156523,0.010000,0.000000,0.010000,57984,1608
atax_i32,polybench_style,YSX,6,0.014007078,0.010000,0.010000,0.000000,57344,1608
atax_i32,polybench_style,YSX,7,0.015015105,0.010000,0.010000,0.000000,57216,1608
atax_i32,polybench_style,YSX,8,0.013890502,0.010000,0.010000,0.000000,57344,1608
atax_i32,polybench_style,YSX,9,0.014009322,0.010000,0.010000,0.000000,57216,1608
atax_i32,polybench_style,YSX,10,0.015211705,0.010000,0.000000,0.010000,57088,1608
atax_i32,polybench_style,YSX,11,0.015077300,0.010000,0.010000,0.000000,57856,1608
atax_i32,polybench_style,YSX,12,0.014449759,0.010000,0.000000,0.000000,57856,1608
atax_i32,polybench_style,YSX,13,0.014757886,0.010000,0.010000,0.000000,58240,1608
atax_i32,polybench_style,YSX,14,0.016271989,0.010000,0.010000,0.000000,57856,1608
atax_i32,polybench_style,YSX,15,0.015987090,0.010000,0.010000,0.000000,58240,1608
atax_i32,polybench_style,YSX,16,0.015862489,0.010000,0.010000,0.000000,57344,1608
atax_i32,polybench_style,YSX,17,0.014636445,0.010000,0.010000,0.000000,57472,1608
atax_i32,polybench_style,YSX,18,0.014211351,0.010000,0.000000,0.000000,57216,1608
atax_i32,polybench_style,YSX,19,0.013247716,0.010000,0.000000,0.000000,57344,1608
atax_i32,polybench_style,YSX,20,0.014793692,0.010000,0.000000,0.010000,57216,1608
atax_i32,polybench_style,YSX,21,0.014815278,0.010000,0.010000,0.000000,57344,1608
atax_i32,polybench_style,YSX,22,0.015723587,0.010000,0.010000,0.000000,57472,1608
atax_i32,polybench_style,YSX,23,0.014267554,0.010000,0.010000,0.000000,57216,1608
atax_i32,polybench_style,YSX,24,0.014029701,0.010000,0.000000,0.010000,58112,1608
atax_i32,polybench_style,YSX,25,0.013705192,0.010000,0.000000,0.010000,57984,1608
atax_i32,polybench_style,YSX,26,0.013784438,0.010000,0.000000,0.000000,56960,1608
atax_i32,polybench_style,YSX,27,0.015441305,0.010000,0.000000,0.010000,57984,1608
atax_i32,polybench_style,YSX,28,0.016430283,0.010000,0.000000,0.010000,57344,1608
atax_i32,polybench_style,YSX,29,0.015362726,0.010000,0.010000,0.000000,57856,1608
atax_i32,polybench_style,RISCV,0,0.017005772,0.010000,0.000000,0.000000,60600,1608
atax_i32,polybench_style,RISCV,1,0.018366693,0.010000,0.000000,0.000000,60728,1608
atax_i32,polybench_style,RISCV,2,0.017282714,0.010000,0.010000,0.000000,61112,1608
atax_i32,polybench_style,RISCV,3,0.015415171,0.010000,0.010000,0.000000,61116,1608
atax_i32,polybench_style,RISCV,4,0.016186338,0.010000,0.010000,0.000000,60728,1608
atax_i32,polybench_style,RISCV,5,0.015892959,0.010000,0.010000,0.000000,60728,1608
atax_i32,polybench_style,RISCV,6,0.016881669,0.010000,0.010000,0.000000,60544,1608
atax_i32,polybench_style,RISCV,7,0.016795746,0.010000,0.010000,0.000000,60800,1608
atax_i32,polybench_style,RISCV,8,0.017984377,0.010000,0.000000,0.000000,60476,1608
atax_i32,polybench_style,RISCV,9,0.017204594,0.010000,0.010000,0.000000,61312,1608
atax_i32,polybench_style,RISCV,10,0.015729584,0.010000,0.000000,0.000000,61244,1608
atax_i32,polybench_style,RISCV,11,0.015518960,0.010000,0.010000,0.000000,60476,1608
atax_i32,polybench_style,RISCV,12,0.016164260,0.010000,0.010000,0.000000,61240,1608
atax_i32,polybench_style,RISCV,13,0.016735199,0.010000,0.010000,0.000000,60088,1608
atax_i32,polybench_style,RISCV,14,0.017048910,0.010000,0.010000,0.000000,60672,1608
atax_i32,polybench_style,RISCV,15,0.015573232,0.010000,0.010000,0.000000,60600,1608
atax_i32,polybench_style,RISCV,16,0.016098851,0.010000,0.010000,0.000000,60224,1608
atax_i32,polybench_style,RISCV,17,0.015225567,0.010000,0.010000,0.000000,60672,1608
atax_i32,polybench_style,RISCV,18,0.015574516,0.010000,0.000000,0.000000,60928,1608
atax_i32,polybench_style,RISCV,19,0.015184015,0.010000,0.010000,0.000000,60860,1608
atax_i32,polybench_style,RISCV,20,0.015747869,0.010000,0.000000,0.000000,60732,1608
atax_i32,polybench_style,RISCV,21,0.015732524,0.010000,0.010000,0.000000,61244,1608
atax_i32,polybench_style,RISCV,22,0.016303333,0.010000,0.010000,0.000000,60732,1608
atax_i32,polybench_style,RISCV,23,0.017217671,0.010000,0.010000,0.000000,60984,1608
atax_i32,polybench_style,RISCV,24,0.015504055,0.010000,0.010000,0.000000,61312,1608
atax_i32,polybench_style,RISCV,25,0.016028208,0.010000,0.010000,0.000000,61056,1608
atax_i32,polybench_style,RISCV,26,0.015693897,0.010000,0.000000,0.000000,61184,1608
atax_i32,polybench_style,RISCV,27,0.016000901,0.010000,0.010000,0.000000,60856,1608
atax_i32,polybench_style,RISCV,28,0.016467216,0.010000,0.000000,0.000000,61248,1608
atax_i32,polybench_style,RISCV,29,0.017777949,0.010000,0.000000,0.000000,60732,1608
bicg_i32,polybench_style,YSX,0,0.019768897,0.010000,0.000000,0.000000,57236,1600
bicg_i32,polybench_style,YSX,1,0.019983437,0.010000,0.000000,0.000000,57880,1600
bicg_i32,polybench_style,YSX,2,0.018985305,0.010000,0.000000,0.000000,57744,1600
bicg_i32,polybench_style,YSX,3,0.015341768,0.010000,0.010000,0.000000,57364,1600
bicg_i32,polybench_style,YSX,4,0.013911455,0.010000,0.000000,0.010000,57616,1600
bicg_i32,polybench_style,YSX,5,0.013642660,0.010000,0.000000,0.010000,57620,1600
bicg_i32,polybench_style,YSX,6,0.013561334,0.010000,0.010000,0.000000,57228,1600
bicg_i32,polybench_style,YSX,7,0.016122468,0.010000,0.000000,0.010000,57620,1600
bicg_i32,polybench_style,YSX,8,0.012948084,0.010000,0.000000,0.010000,57240,1600
bicg_i32,polybench_style,YSX,9,0.014744435,0.010000,0.000000,0.010000,57620,1600
bicg_i32,polybench_style,YSX,10,0.013694773,0.010000,0.010000,0.000000,57616,1600
bicg_i32,polybench_style,YSX,11,0.012927116,0.010000,0.010000,0.000000,56972,1600
bicg_i32,polybench_style,YSX,12,0.013858246,0.010000,0.010000,0.000000,57184,1600
bicg_i32,polybench_style,YSX,13,0.014398550,0.010000,0.010000,0.000000,57620,1600
bicg_i32,polybench_style,YSX,14,0.014652539,0.010000,0.000000,0.000000,56976,1600
bicg_i32,polybench_style,YSX,15,0.014900724,0.010000,0.010000,0.000000,56976,1600
bicg_i32,polybench_style,YSX,16,0.013876422,0.010000,0.000000,0.000000,56984,1600
bicg_i32,polybench_style,YSX,17,0.014218024,0.010000,0.010000,0.000000,57744,1600
bicg_i32,polybench_style,YSX,18,0.015601405,0.010000,0.000000,0.010000,57108,1600
bicg_i32,polybench_style,YSX,19,0.014902232,0.010000,0.010000,0.000000,57236,1600
bicg_i32,polybench_style,YSX,20,0.014097523,0.010000,0.000000,0.000000,57236,1600
bicg_i32,polybench_style,YSX,21,0.014672773,0.010000,0.010000,0.000000,57616,1600
bicg_i32,polybench_style,YSX,22,0.013140318,0.010000,0.010000,0.000000,58004,1600
bicg_i32,polybench_style,YSX,23,0.014441613,0.010000,0.000000,0.000000,57364,1600
bicg_i32,polybench_style,YSX,24,0.014605206,0.010000,0.010000,0.000000,57108,1600
bicg_i32,polybench_style,YSX,25,0.014917160,0.010000,0.000000,0.000000,57104,1600
bicg_i32,polybench_style,YSX,26,0.016998002,0.010000,0.000000,0.010000,57108,1600
bicg_i32,polybench_style,YSX,27,0.015081300,0.010000,0.010000,0.000000,57232,1600
bicg_i32,polybench_style,YSX,28,0.013939076,0.010000,0.000000,0.000000,57620,1600
bicg_i32,polybench_style,YSX,29,0.012825305,0.010000,0.000000,0.000000,57232,1600
bicg_i32,polybench_style,RISCV,0,0.015300189,0.010000,0.010000,0.000000,60672,1600
bicg_i32,polybench_style,RISCV,1,0.015697362,0.010000,0.000000,0.010000,61028,1600
bicg_i32,polybench_style,RISCV,2,0.015191303,0.010000,0.010000,0.000000,60780,1600
bicg_i32,polybench_style,RISCV,3,0.016103580,0.010000,0.000000,0.000000,60640,1600
bicg_i32,polybench_style,RISCV,4,0.015865554,0.010000,0.000000,0.010000,60384,1600
bicg_i32,polybench_style,RISCV,5,0.015932934,0.010000,0.010000,0.000000,60672,1600
bicg_i32,polybench_style,RISCV,6,0.018201263,0.010000,0.000000,0.000000,61056,1600
bicg_i32,polybench_style,RISCV,7,0.018980966,0.010000,0.000000,0.000000,60412,1600
bicg_i32,polybench_style,RISCV,8,0.015896509,0.010000,0.000000,0.000000,60780,1600
bicg_i32,polybench_style,RISCV,9,0.015185355,0.010000,0.010000,0.000000,61032,1600
bicg_i32,polybench_style,RISCV,10,0.015440064,0.010000,0.010000,0.000000,60652,1600
bicg_i32,polybench_style,RISCV,11,0.015300910,0.010000,0.010000,0.000000,60644,1600
bicg_i32,polybench_style,RISCV,12,0.015733945,0.010000,0.000000,0.000000,60768,1600
bicg_i32,polybench_style,RISCV,13,0.016010359,0.010000,0.010000,0.000000,61288,1600
bicg_i32,polybench_style,RISCV,14,0.015880731,0.010000,0.000000,0.000000,60652,1600
bicg_i32,polybench_style,RISCV,15,0.015845070,0.010000,0.000000,0.000000,60776,1600
bicg_i32,polybench_style,RISCV,16,0.017879786,0.010000,0.010000,0.000000,61056,1600
bicg_i32,polybench_style,RISCV,17,0.016592165,0.010000,0.010000,0.000000,60544,1600
bicg_i32,polybench_style,RISCV,18,0.015708519,0.010000,0.000000,0.000000,61024,1600
bicg_i32,polybench_style,RISCV,19,0.015039003,0.010000,0.010000,0.000000,61292,1600
bicg_i32,polybench_style,RISCV,20,0.015409579,0.010000,0.010000,0.000000,60596,1600
bicg_i32,polybench_style,RISCV,21,0.014984569,0.010000,0.000000,0.010000,60544,1600
bicg_i32,polybench_style,RISCV,22,0.015042813,0.010000,0.010000,0.000000,60776,1600
bicg_i32,polybench_style,RISCV,23,0.016560871,0.010000,0.010000,0.000000,60776,1600
bicg_i32,polybench_style,RISCV,24,0.015271160,0.010000,0.010000,0.000000,61280,1600
bicg_i32,polybench_style,RISCV,25,0.014423659,0.010000,0.000000,0.010000,60640,1600
bicg_i32,polybench_style,RISCV,26,0.014745059,0.010000,0.000000,0.000000,60896,1600
bicg_i32,polybench_style,RISCV,27,0.014767334,0.010000,0.010000,0.000000,61032,1600
bicg_i32,polybench_style,RISCV,28,0.015630552,0.010000,0.000000,0.010000,60800,1600
bicg_i32,polybench_style,RISCV,29,0.016923254,0.010000,0.010000,0.000000,60800,1600
gemm_i32,polybench_style,YSX,0,0.012886619,0.010000,0.010000,0.000000,57872,1768
gemm_i32,polybench_style,YSX,1,0.013747100,0.010000,0.010000,0.000000,56832,1768
gemm_i32,polybench_style,YSX,2,0.014886626,0.010000,0.000000,0.000000,57364,1768
gemm_i32,polybench_style,YSX,3,0.015244259,0.010000,0.010000,0.000000,57872,1768
gemm_i32,polybench_style,YSX,4,0.016042385,0.010000,0.010000,0.000000,57104,1768
gemm_i32,polybench_style,YSX,5,0.014562193,0.010000,0.000000,0.010000,57456,1768
gemm_i32,polybench_style,YSX,6,0.013747435,0.010000,0.000000,0.000000,56964,1768
gemm_i32,polybench_style,YSX,7,0.013213751,0.010000,0.010000,0.000000,57984,1768
gemm_i32,polybench_style,YSX,8,0.014151800,0.010000,0.000000,0.010000,57224,1768
gemm_i32,polybench_style,YSX,9,0.013937760,0.010000,0.010000,0.000000,57860,1768
gemm_i32,polybench_style,YSX,10,0.013022383,0.010000,0.000000,0.010000,56980,1768
gemm_i32,polybench_style,YSX,11,0.014423891,0.010000,0.000000,0.000000,57220,1768
gemm_i32,polybench_style,YSX,12,0.013571924,0.010000,0.010000,0.000000,57224,1768
gemm_i32,polybench_style,YSX,13,0.013198378,0.010000,0.010000,0.000000,57224,1768
gemm_i32,polybench_style,YSX,14,0.012992966,0.010000,0.000000,0.010000,57608,1768
gemm_i32,polybench_style,YSX,15,0.013170898,0.010000,0.000000,0.000000,56836,1768
gemm_i32,polybench_style,YSX,16,0.013039264,0.010000,0.010000,0.000000,57220,1768
gemm_i32,polybench_style,YSX,17,0.013123088,0.010000,0.000000,0.000000,56840,1768
gemm_i32,polybench_style,YSX,18,0.013261002,0.010000,0.000000,0.000000,57220,1768
gemm_i32,polybench_style,YSX,19,0.013131850,0.010000,0.000000,0.010000,56968,1768
gemm_i32,polybench_style,YSX,20,0.013708653,0.010000,0.000000,0.000000,57224,1768
gemm_i32,polybench_style,YSX,21,0.013892678,0.010000,0.010000,0.000000,57608,1768
gemm_i32,polybench_style,YSX,22,0.013437066,0.010000,0.000000,0.010000,56840,1768
gemm_i32,polybench_style,YSX,23,0.014289802,0.010000,0.000000,0.000000,56836,1768
gemm_i32,polybench_style,YSX,24,0.016261273,0.010000,0.000000,0.010000,57220,1768
gemm_i32,polybench_style,YSX,25,0.013728580,0.010000,0.010000,0.000000,57732,1768
gemm_i32,polybench_style,YSX,26,0.013489776,0.010000,0.010000,0.000000,56840,1768
gemm_i32,polybench_style,YSX,27,0.013751853,0.010000,0.000000,0.000000,57096,1768
gemm_i32,polybench_style,YSX,28,0.014878936,0.010000,0.000000,0.000000,57608,1768
gemm_i32,polybench_style,YSX,29,0.014128607,0.010000,0.000000,0.000000,57224,1768
gemm_i32,polybench_style,RISCV,0,0.015032499,0.010000,0.000000,0.000000,61184,1768
gemm_i32,polybench_style,RISCV,1,0.015486924,0.010000,0.000000,0.000000,60672,1768
gemm_i32,polybench_style,RISCV,2,0.017144858,0.010000,0.010000,0.000000,60532,1768
gemm_i32,polybench_style,RISCV,3,0.017128384,0.010000,0.010000,0.000000,60928,1768
gemm_i32,polybench_style,RISCV,4,0.015501177,0.010000,0.010000,0.000000,60928,1768
gemm_i32,polybench_style,RISCV,5,0.015874690,0.010000,0.000000,0.000000,60928,1768
gemm_i32,polybench_style,RISCV,6,0.016836923,0.010000,0.000000,0.000000,60672,1768
gemm_i32,polybench_style,RISCV,7,0.016875279,0.010000,0.000000,0.000000,60416,1768
gemm_i32,polybench_style,RISCV,8,0.015439822,0.010000,0.010000,0.000000,60544,1768
gemm_i32,polybench_style,RISCV,9,0.016021597,0.010000,0.010000,0.000000,60800,1768
gemm_i32,polybench_style,RISCV,10,0.015407874,0.010000,0.000000,0.010000,61056,1768
gemm_i32,polybench_style,RISCV,11,0.017112697,0.010000,0.010000,0.000000,60800,1768
gemm_i32,polybench_style,RISCV,12,0.016319487,0.010000,0.010000,0.000000,60928,1768
gemm_i32,polybench_style,RISCV,13,0.015198460,0.010000,0.000000,0.000000,60544,1768
gemm_i32,polybench_style,RISCV,14,0.014621872,0.010000,0.010000,0.000000,60288,1768
gemm_i32,polybench_style,RISCV,15,0.015473166,0.010000,0.010000,0.000000,60672,1768
gemm_i32,polybench_style,RISCV,16,0.015714314,0.010000,0.010000,0.000000,60800,1768
gemm_i32,polybench_style,RISCV,17,0.015370118,0.010000,0.000000,0.000000,60672,1768
gemm_i32,polybench_style,RISCV,18,0.015297863,0.010000,0.010000,0.000000,61056,1768
gemm_i32,polybench_style,RISCV,19,0.015111955,0.010000,0.010000,0.000000,60672,1768
gemm_i32,polybench_style,RISCV,20,0.015354165,0.010000,0.010000,0.000000,60544,1768
gemm_i32,polybench_style,RISCV,21,0.015197508,0.010000,0.000000,0.010000,60516,1768
gemm_i32,polybench_style,RISCV,22,0.015082579,0.010000,0.000000,0.010000,61056,1768
gemm_i32,polybench_style,RISCV,23,0.015250610,0.010000,0.010000,0.000000,60800,1768
gemm_i32,polybench_style,RISCV,24,0.015725587,0.010000,0.000000,0.000000,60672,1768
gemm_i32,polybench_style,RISCV,25,0.014848143,0.010000,0.010000,0.000000,60416,1768
gemm_i32,polybench_style,RISCV,26,0.015392643,0.010000,0.000000,0.000000,61056,1768
gemm_i32,polybench_style,RISCV,27,0.014649247,0.010000,0.010000,0.000000,61184,1768
gemm_i32,polybench_style,RISCV,28,0.015858704,0.010000,0.010000,0.000000,60800,1768
gemm_i32,polybench_style,RISCV,29,0.014958365,0.010000,0.000000,0.010000,60672,1768
jacobi_1d_i32,polybench_style,YSX,0,0.014566839,0.010000,0.000000,0.000000,57344,1544
jacobi_1d_i32,polybench_style,YSX,1,0.014845201,0.010000,0.000000,0.000000,57344,1544
jacobi_1d_i32,polybench_style,YSX,2,0.014244685,0.010000,0.010000,0.000000,57344,1544
jacobi_1d_i32,polybench_style,YSX,3,0.013674941,0.010000,0.000000,0.010000,57088,1544
jacobi_1d_i32,polybench_style,YSX,4,0.013984710,0.010000,0.010000,0.000000,57216,1544
jacobi_1d_i32,polybench_style,YSX,5,0.013610133,0.010000,0.010000,0.000000,57344,1544
jacobi_1d_i32,polybench_style,YSX,6,0.013296195,0.010000,0.010000,0.000000,57344,1544
jacobi_1d_i32,polybench_style,YSX,7,0.013797435,0.010000,0.010000,0.000000,57344,1544
jacobi_1d_i32,polybench_style,YSX,8,0.013343327,0.010000,0.010000,0.000000,57600,1544
jacobi_1d_i32,polybench_style,YSX,9,0.014408406,0.010000,0.000000,0.000000,57704,1544
jacobi_1d_i32,polybench_style,YSX,10,0.013429837,0.010000,0.000000,0.000000,57856,1544
jacobi_1d_i32,polybench_style,YSX,11,0.016437444,0.010000,0.000000,0.000000,57472,1544
jacobi_1d_i32,polybench_style,YSX,12,0.015163453,0.010000,0.010000,0.000000,57344,1544
jacobi_1d_i32,polybench_style,YSX,13,0.016377719,0.010000,0.000000,0.010000,57984,1544
jacobi_1d_i32,polybench_style,YSX,14,0.016233787,0.010000,0.000000,0.010000,58240,1544
jacobi_1d_i32,polybench_style,YSX,15,0.016098179,0.010000,0.010000,0.000000,57856,1544
jacobi_1d_i32,polybench_style,YSX,16,0.014806442,0.010000,0.000000,0.000000,57344,1544
jacobi_1d_i32,polybench_style,YSX,17,0.014551784,0.010000,0.000000,0.010000,57344,1544
jacobi_1d_i32,polybench_style,YSX,18,0.014748549,0.010000,0.010000,0.000000,57984,1544
jacobi_1d_i32,polybench_style,YSX,19,0.014843930,0.010000,0.010000,0.000000,57600,1544
jacobi_1d_i32,polybench_style,YSX,20,0.014672053,0.010000,0.000000,0.000000,58240,1544
jacobi_1d_i32,polybench_style,YSX,21,0.013651389,0.010000,0.010000,0.000000,58240,1544
jacobi_1d_i32,polybench_style,YSX,22,0.016369990,0.010000,0.000000,0.000000,58240,1544
jacobi_1d_i32,polybench_style,YSX,23,0.015005578,0.010000,0.000000,0.010000,57472,1544
jacobi_1d_i32,polybench_style,YSX,24,0.014769971,0.010000,0.000000,0.000000,57984,1544
jacobi_1d_i32,polybench_style,YSX,25,0.015436401,0.010000,0.010000,0.000000,57216,1544
jacobi_1d_i32,polybench_style,YSX,26,0.015118947,0.010000,0.010000,0.000000,57200,1544
jacobi_1d_i32,polybench_style,YSX,27,0.014207575,0.010000,0.010000,0.000000,58112,1544
jacobi_1d_i32,polybench_style,YSX,28,0.015022840,0.010000,0.010000,0.000000,57600,1544
jacobi_1d_i32,polybench_style,YSX,29,0.015838624,0.010000,0.010000,0.000000,57472,1544
jacobi_1d_i32,polybench_style,RISCV,0,0.015690996,0.010000,0.010000,0.000000,60216,1544
jacobi_1d_i32,polybench_style,RISCV,1,0.016872178,0.010000,0.010000,0.000000,60928,1544
jacobi_1d_i32,polybench_style,RISCV,2,0.016209441,0.010000,0.000000,0.000000,60800,1544
jacobi_1d_i32,polybench_style,RISCV,3,0.015658944,0.010000,0.010000,0.000000,60800,1544
jacobi_1d_i32,polybench_style,RISCV,4,0.015164882,0.010000,0.000000,0.000000,60544,1544
jacobi_1d_i32,polybench_style,RISCV,5,0.015297653,0.010000,0.000000,0.010000,60928,1544
jacobi_1d_i32,polybench_style,RISCV,6,0.015743731,0.010000,0.000000,0.000000,60648,1544
jacobi_1d_i32,polybench_style,RISCV,7,0.014749002,0.010000,0.000000,0.010000,60928,1544
jacobi_1d_i32,polybench_style,RISCV,8,0.016054124,0.010000,0.010000,0.000000,61056,1544
jacobi_1d_i32,polybench_style,RISCV,9,0.018010052,0.010000,0.010000,0.000000,60984,1544
jacobi_1d_i32,polybench_style,RISCV,10,0.017672416,0.010000,0.010000,0.000000,60800,1544
jacobi_1d_i32,polybench_style,RISCV,11,0.020071301,0.010000,0.000000,0.000000,60984,1544
jacobi_1d_i32,polybench_style,RISCV,12,0.015319436,0.010000,0.010000,0.000000,60800,1544
jacobi_1d_i32,polybench_style,RISCV,13,0.014938149,0.010000,0.010000,0.000000,60544,1544
jacobi_1d_i32,polybench_style,RISCV,14,0.015133322,0.010000,0.010000,0.000000,61184,1544
jacobi_1d_i32,polybench_style,RISCV,15,0.016910503,0.010000,0.000000,0.010000,60416,1544
jacobi_1d_i32,polybench_style,RISCV,16,0.018322532,0.010000,0.000000,0.000000,61056,1544
jacobi_1d_i32,polybench_style,RISCV,17,0.016707413,0.010000,0.010000,0.000000,61184,1544
jacobi_1d_i32,polybench_style,RISCV,18,0.014452124,0.010000,0.010000,0.000000,61056,1544
jacobi_1d_i32,polybench_style,RISCV,19,0.014756426,0.010000,0.000000,0.010000,60672,1544
jacobi_1d_i32,polybench_style,RISCV,20,0.015506799,0.010000,0.010000,0.000000,60928,1544
jacobi_1d_i32,polybench_style,RISCV,21,0.015505337,0.010000,0.000000,0.010000,60928,1544
jacobi_1d_i32,polybench_style,RISCV,22,0.016353184,0.010000,0.010000,0.000000,60672,1544
jacobi_1d_i32,polybench_style,RISCV,23,0.015245943,0.010000,0.010000,0.000000,60672,1544
jacobi_1d_i32,polybench_style,RISCV,24,0.015597419,0.010000,0.010000,0.000000,61312,1544
jacobi_1d_i32,polybench_style,RISCV,25,0.015648944,0.010000,0.010000,0.000000,60344,1544
jacobi_1d_i32,polybench_style,RISCV,26,0.016349320,0.010000,0.000000,0.000000,60672,1544
jacobi_1d_i32,polybench_style,RISCV,27,0.016760533,0.010000,0.010000,0.000000,60288,1544
jacobi_1d_i32,polybench_style,RISCV,28,0.017785291,0.010000,0.010000,0.000000,60800,1544
jacobi_1d_i32,polybench_style,RISCV,29,0.016566106,0.010000,0.010000,0.000000,60800,1544
seidel_2d_i32,polybench_style,YSX,0,0.015708873,0.010000,0.010000,0.000000,57296,1760
seidel_2d_i32,polybench_style,YSX,1,0.016147834,0.010000,0.010000,0.000000,57296,1760
seidel_2d_i32,polybench_style,YSX,2,0.015715935,0.010000,0.000000,0.000000,57032,1760
seidel_2d_i32,polybench_style,YSX,3,0.015715038,0.010000,0.010000,0.000000,57036,1760
seidel_2d_i32,polybench_style,YSX,4,0.017142197,0.010000,0.000000,0.000000,57036,1760
seidel_2d_i32,polybench_style,YSX,5,0.016220773,0.010000,0.000000,0.010000,57676,1760
seidel_2d_i32,polybench_style,YSX,6,0.015906942,0.010000,0.010000,0.000000,57040,1760
seidel_2d_i32,polybench_style,YSX,7,0.015909331,0.010000,0.000000,0.000000,57676,1760
seidel_2d_i32,polybench_style,YSX,8,0.015603733,0.010000,0.010000,0.000000,57672,1760
seidel_2d_i32,polybench_style,YSX,9,0.016206176,0.010000,0.010000,0.000000,56992,1760
seidel_2d_i32,polybench_style,YSX,10,0.015851167,0.010000,0.000000,0.010000,57664,1760
seidel_2d_i32,polybench_style,YSX,11,0.016830318,0.010000,0.010000,0.000000,57928,1760
seidel_2d_i32,polybench_style,YSX,12,0.016298072,0.010000,0.000000,0.000000,56904,1760
seidel_2d_i32,polybench_style,YSX,13,0.016052384,0.010000,0.000000,0.000000,57552,1760
seidel_2d_i32,polybench_style,YSX,14,0.016123990,0.010000,0.010000,0.000000,57164,1760
seidel_2d_i32,polybench_style,YSX,15,0.017050489,0.010000,0.000000,0.000000,57036,1760
seidel_2d_i32,polybench_style,YSX,16,0.016834522,0.010000,0.000000,0.010000,56908,1760
seidel_2d_i32,polybench_style,YSX,17,0.015638766,0.010000,0.010000,0.000000,57296,1760
seidel_2d_i32,polybench_style,YSX,18,0.015634486,0.010000,0.010000,0.000000,57292,1760
seidel_2d_i32,polybench_style,YSX,19,0.016466392,0.010000,0.010000,0.000000,57160,1760
seidel_2d_i32,polybench_style,YSX,20,0.016184602,0.010000,0.000000,0.000000,57292,1760
seidel_2d_i32,polybench_style,YSX,21,0.016147545,0.010000,0.010000,0.000000,57032,1760
seidel_2d_i32,polybench_style,YSX,22,0.016496489,0.010000,0.010000,0.000000,57548,1760
seidel_2d_i32,polybench_style,YSX,23,0.016547872,0.010000,0.010000,0.000000,57548,1760
seidel_2d_i32,polybench_style,YSX,24,0.017811788,0.010000,0.010000,0.000000,56784,1760
seidel_2d_i32,polybench_style,YSX,25,0.016663402,0.010000,0.010000,0.000000,57680,1760
seidel_2d_i32,polybench_style,YSX,26,0.015936881,0.010000,0.010000,0.000000,57040,1760
seidel_2d_i32,polybench_style,YSX,27,0.016987729,0.010000,0.010000,0.000000,57036,1760
seidel_2d_i32,polybench_style,YSX,28,0.017367292,0.010000,0.000000,0.010000,57676,1760
seidel_2d_i32,polybench_style,YSX,29,0.017547058,0.010000,0.010000,0.000000,57412,1760
seidel_2d_i32,polybench_style,RISCV,0,0.017773662,0.010000,0.010000,0.000000,60992,1792
seidel_2d_i32,polybench_style,RISCV,1,0.018187976,0.010000,0.010000,0.000000,60616,1792
seidel_2d_i32,polybench_style,RISCV,2,0.017539684,0.010000,0.010000,0.000000,60356,1792
seidel_2d_i32,polybench_style,RISCV,3,0.019972278,0.010000,0.010000,0.000000,60748,1792
seidel_2d_i32,polybench_style,RISCV,4,0.018623315,0.010000,0.000000,0.000000,60476,1792
seidel_2d_i32,polybench_style,RISCV,5,0.017604601,0.010000,0.000000,0.000000,60744,1792
seidel_2d_i32,polybench_style,RISCV,6,0.016871208,0.010000,0.010000,0.000000,60868,1792
seidel_2d_i32,polybench_style,RISCV,7,0.018456671,0.010000,0.000000,0.000000,60736,1792
seidel_2d_i32,polybench_style,RISCV,8,0.017601834,0.010000,0.010000,0.000000,61000,1792
seidel_2d_i32,polybench_style,RISCV,9,0.017631102,0.010000,0.000000,0.000000,60868,1792
seidel_2d_i32,polybench_style,RISCV,10,0.018375399,0.010000,0.000000,0.000000,60872,1792
seidel_2d_i32,polybench_style,RISCV,11,0.018408253,0.010000,0.010000,0.000000,61000,1792
seidel_2d_i32,polybench_style,RISCV,12,0.018015227,0.010000,0.000000,0.000000,60612,1792
seidel_2d_i32,polybench_style,RISCV,13,0.018187003,0.010000,0.000000,0.010000,60616,1792
seidel_2d_i32,polybench_style,RISCV,14,0.017796550,0.010000,0.010000,0.000000,60868,1792
seidel_2d_i32,polybench_style,RISCV,15,0.019279017,0.010000,0.010000,0.000000,60612,1792
seidel_2d_i32,polybench_style,RISCV,16,0.018859808,0.010000,0.010000,0.000000,60488,1792
seidel_2d_i32,polybench_style,RISCV,17,0.017908508,0.010000,0.010000,0.000000,60612,1792
seidel_2d_i32,polybench_style,RISCV,18,0.018368200,0.010000,0.010000,0.000000,61000,1792
